filename,class,bbox
img082768.jpg,0,"[311, 41, 833, 1010]"
img083787.jpg,0,"[496, 336, 819, 947]"
img085488.jpg,0,"[439, 474, 866, 835]"
img087384.jpg,0,"[379, 309, 680, 551]"
img082445.jpg,0,"[145, 67, 612, 1024]"
img084707.jpg,0,"[357, 387, 453, 855]"
img083884.jpg,0,"[392, 502, 567, 581]"
img085891.jpg,0,"[619, 282, 724, 702]"
img082099.jpg,0,"[388, 0, 525, 921]"
img081557.jpg,0,"[0, 188, 1024, 782]"
img083272.jpg,0,"[461, 301, 535, 921]"
img080474.jpg,0,"[0, 641, 1024, 848]"
img086512.jpg,0,"[614, 340, 796, 464]"
img089700.jpg,0,"[267, 239, 375, 485]"
img089322.jpg,0,"[454, 209, 740, 613]"
img081804.jpg,0,"[163, 260, 544, 862]"
img080657.jpg,0,"[541, 0, 770, 1024]"
img088103.jpg,0,"[576, 343, 754, 667]"
img085105.jpg,0,"[179, 342, 639, 408]"
img088227.jpg,0,"[544, 341, 796, 383]"
img088750.jpg,0,"[248, 326, 530, 377]"
img086138.jpg,0,"[483, 536, 802, 611]"
img081916.jpg,0,"[0, 499, 1024, 749]"
img084277.jpg,0,"[383, 400, 565, 845]"
img080454.jpg,0,"[143, 0, 890, 726]"
img088882.jpg,0,"[565, 394, 717, 551]"
img083352.jpg,0,"[371, 280, 875, 563]"
img087045.jpg,0,"[220, 608, 490, 719]"
img082581.jpg,0,"[14, 340, 713, 1024]"
img086298.jpg,0,"[451, 493, 626, 874]"
img083739.jpg,0,"[227, 296, 521, 617]"
img087019.jpg,0,"[411, 596, 788, 900]"
img087305.jpg,0,"[234, 603, 614, 664]"
img083097.jpg,0,"[123, 30, 543, 907]"
img086077.jpg,0,"[231, 288, 547, 557]"
img084248.jpg,0,"[306, 0, 433, 726]"
img089757.jpg,0,"[417, 193, 580, 490]"
img083384.jpg,0,"[0, 168, 779, 432]"
img082249.jpg,0,"[0, 344, 824, 956]"
img082383.jpg,0,"[411, 0, 597, 856]"
img082254.jpg,0,"[659, 220, 880, 1024]"
img087631.jpg,0,"[332, 472, 451, 821]"
img089200.jpg,0,"[285, 275, 386, 591]"
img084150.jpg,0,"[147, 354, 632, 743]"
img080846.jpg,0,"[423, 0, 568, 940]"
img086727.jpg,0,"[425, 568, 785, 772]"
img085876.jpg,0,"[364, 127, 504, 574]"
img084606.jpg,0,"[340, 0, 475, 859]"
img087878.jpg,0,"[131, 631, 521, 675]"
img086394.jpg,0,"[328, 550, 390, 601]"
img085281.jpg,0,"[549, 639, 720, 733]"
img088794.jpg,0,"[632, 407, 887, 460]"
img082004.jpg,0,"[474, 0, 875, 1024]"
img084520.jpg,0,"[408, 644, 832, 794]"
img088286.jpg,0,"[202, 204, 481, 588]"
img088536.jpg,0,"[520, 418, 595, 471]"
img081047.jpg,0,"[0, 0, 1024, 772]"
img088452.jpg,0,"[328, 395, 682, 536]"
img086468.jpg,0,"[252, 294, 419, 691]"
img086798.jpg,0,"[531, 231, 580, 629]"
img089237.jpg,0,"[515, 0, 651, 430]"
img088738.jpg,0,"[57, 168, 411, 294]"
img089145.jpg,0,"[619, 270, 916, 751]"
img080431.jpg,0,"[0, 223, 840, 992]"
img080199.jpg,0,"[0, 0, 581, 1024]"
img089986.jpg,0,"[540, 643, 763, 733]"
img088786.jpg,0,"[419, 601, 707, 869]"
img085890.jpg,0,"[547, 332, 664, 796]"
img086075.jpg,0,"[321, 502, 389, 922]"
img080612.jpg,0,"[291, 104, 844, 741]"
img083576.jpg,0,"[332, 461, 721, 781]"
img087188.jpg,0,"[241, 235, 423, 427]"
img082032.jpg,0,"[31, 0, 581, 1024]"
img084823.jpg,0,"[373, 0, 737, 820]"
img080550.jpg,0,"[52, 150, 1024, 1024]"
img086912.jpg,0,"[606, 466, 642, 685]"
img083444.jpg,0,"[378, 283, 800, 693]"
img080397.jpg,0,"[0, 142, 1024, 804]"
img089428.jpg,0,"[154, 498, 507, 812]"
img080301.jpg,0,"[0, 413, 961, 873]"
img089049.jpg,0,"[139, 497, 449, 567]"
img082678.jpg,0,"[215, 97, 807, 609]"
img089108.jpg,0,"[479, 560, 779, 874]"
img085415.jpg,0,"[269, 432, 559, 880]"
img088977.jpg,0,"[298, 241, 739, 425]"
img081236.jpg,0,"[266, 140, 809, 912]"
img088299.jpg,0,"[390, 427, 597, 559]"
img087339.jpg,0,"[377, 301, 728, 414]"
img089790.jpg,0,"[399, 486, 629, 685]"
img083581.jpg,0,"[153, 179, 453, 724]"
img081254.jpg,0,"[0, 602, 1024, 726]"
img087311.jpg,0,"[335, 170, 457, 585]"
img087960.jpg,0,"[336, 522, 649, 900]"
img089084.jpg,0,"[644, 168, 788, 447]"
img082926.jpg,0,"[0, 202, 1024, 643]"
img081097.jpg,0,"[419, 243, 563, 934]"
img087425.jpg,0,"[266, 291, 514, 465]"
img081256.jpg,0,"[402, 0, 908, 1024]"
img087599.jpg,0,"[600, 371, 671, 726]"
img087883.jpg,0,"[662, 698, 756, 761]"
img082151.jpg,0,"[164, 266, 745, 848]"
img088101.jpg,0,"[525, 363, 572, 502]"
img088068.jpg,0,"[600, 231, 715, 546]"
img084925.jpg,0,"[566, 190, 757, 697]"
img087459.jpg,0,"[556, 238, 709, 458]"
img086146.jpg,0,"[487, 337, 787, 575]"
img086332.jpg,0,"[505, 356, 623, 771]"
img089250.jpg,0,"[479, 561, 557, 799]"
img087090.jpg,0,"[400, 549, 663, 799]"
img084570.jpg,0,"[361, 381, 962, 603]"
img080189.jpg,0,"[0, 331, 1024, 706]"
img083022.jpg,0,"[196, 127, 1024, 608]"
img084168.jpg,0,"[9, 470, 690, 680]"
img088225.jpg,0,"[562, 396, 728, 516]"
img087128.jpg,0,"[373, 603, 658, 727]"
img084370.jpg,0,"[505, 552, 747, 645]"
img086380.jpg,0,"[284, 167, 569, 571]"
img087400.jpg,0,"[565, 292, 718, 461]"
img085401.jpg,0,"[626, 529, 779, 830]"
img084874.jpg,0,"[277, 584, 603, 670]"
img087102.jpg,0,"[377, 237, 671, 601]"
img084755.jpg,0,"[499, 130, 779, 743]"
img089529.jpg,0,"[338, 612, 636, 657]"
img085200.jpg,0,"[413, 384, 600, 673]"
img085633.jpg,0,"[478, 326, 542, 622]"
img080289.jpg,0,"[329, 0, 657, 1024]"
img085181.jpg,0,"[499, 201, 747, 626]"
img085267.jpg,0,"[546, 322, 600, 374]"
img084054.jpg,0,"[361, 314, 453, 504]"
img081954.jpg,0,"[300, 0, 985, 560]"
img081821.jpg,0,"[63, 0, 907, 1024]"
img084783.jpg,0,"[465, 328, 621, 505]"
img086582.jpg,0,"[227, 517, 607, 697]"
img084233.jpg,0,"[176, 366, 793, 497]"
img083590.jpg,0,"[328, 425, 922, 703]"
img089776.jpg,0,"[672, 578, 941, 1024]"
img084528.jpg,0,"[564, 137, 737, 818]"
img084005.jpg,0,"[409, 152, 579, 662]"
img082103.jpg,0,"[185, 389, 857, 865]"
img080200.jpg,0,"[445, 17, 1024, 1024]"
img083148.jpg,0,"[413, 196, 616, 1024]"
img083014.jpg,0,"[107, 178, 550, 967]"
img081315.jpg,0,"[230, 0, 547, 905]"
img087455.jpg,0,"[480, 328, 534, 477]"
img087698.jpg,0,"[490, 261, 543, 641]"
img080539.jpg,0,"[0, 512, 1024, 945]"
img084394.jpg,0,"[266, 375, 876, 752]"
img085469.jpg,0,"[187, 610, 643, 830]"
img084719.jpg,0,"[60, 140, 901, 600]"
img080295.jpg,0,"[0, 0, 1024, 1003]"
img082987.jpg,0,"[554, 136, 740, 1024]"
img082691.jpg,0,"[328, 0, 851, 823]"
img080312.jpg,0,"[0, 311, 1024, 701]"
img086494.jpg,0,"[259, 319, 659, 412]"
img088729.jpg,0,"[328, 498, 429, 889]"
img080808.jpg,0,"[244, 163, 789, 1024]"
img088314.jpg,0,"[656, 492, 741, 836]"
img081344.jpg,0,"[0, 572, 1024, 1024]"
img084263.jpg,0,"[362, 410, 472, 755]"
img085771.jpg,0,"[456, 470, 741, 692]"
img082859.jpg,0,"[134, 387, 879, 702]"
img086466.jpg,0,"[531, 324, 726, 562]"
img082247.jpg,0,"[68, 248, 885, 780]"
img081308.jpg,0,"[222, 363, 815, 705]"
img082019.jpg,0,"[108, 456, 1024, 736]"
img085636.jpg,0,"[125, 243, 536, 504]"
img089843.jpg,0,"[148, 35, 498, 424]"
img086379.jpg,0,"[417, 240, 526, 489]"
img088151.jpg,0,"[156, 239, 525, 455]"
img082619.jpg,0,"[124, 318, 1024, 682]"
img083612.jpg,0,"[25, 427, 804, 700]"
img088593.jpg,0,"[477, 0, 919, 405]"
img081402.jpg,0,"[330, 0, 741, 1024]"
img085154.jpg,0,"[525, 490, 810, 706]"
img088080.jpg,0,"[580, 439, 660, 773]"
img089474.jpg,0,"[506, 502, 553, 629]"
img083799.jpg,0,"[334, 280, 453, 994]"
img082802.jpg,0,"[29, 0, 450, 928]"
img085334.jpg,0,"[362, 369, 495, 776]"
img089352.jpg,0,"[325, 352, 445, 882]"
img082575.jpg,0,"[91, 0, 546, 1024]"
img086948.jpg,0,"[95, 284, 503, 522]"
img085357.jpg,0,"[323, 511, 755, 566]"
img086023.jpg,0,"[505, 500, 829, 617]"
img081143.jpg,0,"[0, 569, 1024, 798]"
img085934.jpg,0,"[504, 477, 684, 698]"
img085591.jpg,0,"[299, 394, 392, 577]"
img083220.jpg,0,"[416, 121, 688, 850]"
img081438.jpg,0,"[97, 228, 1024, 951]"
img083247.jpg,0,"[281, 251, 1001, 546]"
img082406.jpg,0,"[393, 103, 596, 1024]"
img088042.jpg,0,"[514, 322, 779, 450]"
img087832.jpg,0,"[318, 407, 582, 507]"
img083381.jpg,0,"[212, 410, 791, 577]"
img089725.jpg,0,"[146, 368, 249, 992]"
img081589.jpg,0,"[151, 143, 840, 1024]"
img082760.jpg,0,"[579, 302, 878, 1024]"
img083916.jpg,0,"[174, 501, 718, 693]"
img086192.jpg,0,"[229, 304, 443, 464]"
img080825.jpg,0,"[196, 0, 610, 1024]"
img082124.jpg,0,"[314, 0, 921, 1024]"
img087666.jpg,0,"[587, 455, 738, 530]"
img080564.jpg,0,"[0, 390, 969, 1024]"
img085208.jpg,0,"[453, 439, 564, 733]"
img088249.jpg,0,"[223, 530, 546, 722]"
img089280.jpg,0,"[340, 471, 640, 595]"
img089915.jpg,0,"[352, 331, 593, 514]"
img088052.jpg,0,"[469, 337, 551, 769]"
img081934.jpg,0,"[455, 353, 1024, 1024]"
img087492.jpg,0,"[278, 315, 482, 420]"
img081195.jpg,0,"[335, 0, 548, 1024]"
img086638.jpg,0,"[599, 582, 727, 656]"
img089354.jpg,0,"[732, 413, 787, 849]"
img086799.jpg,0,"[633, 155, 705, 573]"
img083852.jpg,0,"[492, 44, 862, 685]"
img088663.jpg,0,"[172, 0, 715, 382]"
img089573.jpg,0,"[361, 100, 619, 564]"
img080545.jpg,0,"[73, 47, 1024, 1024]"
img086566.jpg,0,"[169, 320, 453, 596]"
img089159.jpg,0,"[633, 547, 764, 630]"
img088039.jpg,0,"[499, 621, 783, 718]"
img087604.jpg,0,"[502, 461, 561, 790]"
img084633.jpg,0,"[163, 171, 655, 697]"
img084941.jpg,0,"[392, 455, 474, 722]"
img088755.jpg,0,"[696, 413, 912, 484]"
img080287.jpg,0,"[0, 0, 1003, 1024]"
img083873.jpg,0,"[685, 99, 805, 1024]"
img089153.jpg,0,"[342, 295, 836, 725]"
img087592.jpg,0,"[462, 574, 521, 850]"
img087132.jpg,0,"[319, 349, 555, 602]"
img086872.jpg,0,"[217, 402, 482, 727]"
img089245.jpg,0,"[97, 616, 609, 734]"
img083238.jpg,0,"[373, 239, 557, 827]"
img080322.jpg,0,"[0, 0, 1024, 829]"
img088181.jpg,0,"[72, 595, 441, 904]"
img083665.jpg,0,"[502, 262, 736, 662]"
img081736.jpg,0,"[255, 242, 1024, 792]"
img085821.jpg,0,"[415, 383, 984, 543]"
img089952.jpg,0,"[334, 551, 627, 592]"
img082618.jpg,0,"[477, 14, 645, 999]"
img080499.jpg,0,"[110, 0, 865, 1024]"
img082128.jpg,0,"[0, 234, 918, 911]"
img082140.jpg,0,"[266, 0, 478, 1024]"
img083073.jpg,0,"[0, 649, 974, 809]"
img088829.jpg,0,"[625, 458, 991, 976]"
img088150.jpg,0,"[425, 598, 701, 729]"
img089459.jpg,0,"[358, 617, 847, 683]"
img083264.jpg,0,"[500, 324, 671, 587]"
img087224.jpg,0,"[503, 244, 730, 478]"
img087482.jpg,0,"[605, 255, 650, 548]"
img084506.jpg,0,"[343, 280, 981, 1024]"
img083024.jpg,0,"[0, 0, 640, 454]"
img081292.jpg,0,"[459, 22, 611, 942]"
img080598.jpg,0,"[0, 23, 1024, 760]"
img081127.jpg,0,"[0, 62, 1024, 969]"
img089887.jpg,0,"[221, 0, 323, 380]"
img080278.jpg,0,"[454, 0, 1024, 1024]"
img089714.jpg,0,"[474, 539, 552, 954]"
img083166.jpg,0,"[343, 228, 536, 1024]"
img083563.jpg,0,"[293, 393, 842, 530]"
img088617.jpg,0,"[83, 461, 622, 553]"
img084939.jpg,0,"[228, 403, 645, 884]"
img082647.jpg,0,"[561, 0, 815, 1024]"
img080111.jpg,0,"[0, 379, 992, 1024]"
img087189.jpg,0,"[292, 313, 652, 477]"
img084682.jpg,0,"[0, 235, 732, 868]"
img087671.jpg,0,"[295, 426, 491, 628]"
img085814.jpg,0,"[507, 412, 832, 740]"
img082878.jpg,0,"[0, 380, 1024, 554]"
img088041.jpg,0,"[554, 632, 661, 692]"
img088412.jpg,0,"[373, 440, 516, 535]"
img086838.jpg,0,"[235, 317, 578, 597]"
img081817.jpg,0,"[0, 402, 1024, 730]"
img083440.jpg,0,"[494, 307, 713, 439]"
img080973.jpg,0,"[424, 368, 621, 721]"
img087552.jpg,0,"[447, 645, 875, 710]"
img082876.jpg,0,"[238, 0, 480, 1024]"
img086769.jpg,0,"[224, 593, 658, 674]"
img089624.jpg,0,"[345, 331, 393, 383]"
img082235.jpg,0,"[205, 0, 1024, 958]"
img080318.jpg,0,"[0, 0, 1024, 1024]"
img086694.jpg,0,"[208, 251, 550, 450]"
img085579.jpg,0,"[103, 403, 506, 686]"
img080782.jpg,0,"[549, 0, 1024, 1024]"
img089778.jpg,0,"[461, 623, 629, 801]"
img085178.jpg,0,"[387, 312, 508, 804]"
img089960.jpg,0,"[156, 244, 377, 754]"
img085097.jpg,0,"[387, 207, 546, 578]"
img084357.jpg,0,"[166, 445, 911, 737]"
img081098.jpg,0,"[0, 334, 1024, 532]"
img089134.jpg,0,"[240, 447, 320, 927]"
img087320.jpg,0,"[75, 226, 471, 302]"
img086919.jpg,0,"[682, 142, 724, 519]"
img088954.jpg,0,"[666, 584, 813, 798]"
img089305.jpg,0,"[117, 634, 294, 784]"
img088071.jpg,0,"[171, 214, 505, 417]"
img087954.jpg,0,"[199, 343, 516, 484]"
img083045.jpg,0,"[0, 302, 963, 793]"
img080995.jpg,0,"[138, 0, 755, 1024]"
img080744.jpg,0,"[0, 0, 764, 921]"
img087278.jpg,0,"[677, 469, 728, 941]"
img082656.jpg,0,"[358, 23, 1024, 684]"
img085739.jpg,0,"[287, 221, 637, 542]"
img083189.jpg,0,"[403, 236, 844, 938]"
img083791.jpg,0,"[345, 275, 554, 825]"
img089018.jpg,0,"[683, 361, 750, 652]"
img086781.jpg,0,"[523, 384, 598, 879]"
img084676.jpg,0,"[303, 15, 499, 819]"
img089980.jpg,0,"[341, 603, 565, 809]"
img081929.jpg,0,"[55, 0, 759, 784]"
img080712.jpg,0,"[555, 0, 876, 1024]"
img081584.jpg,0,"[153, 403, 1024, 934]"
img080729.jpg,0,"[0, 326, 1024, 512]"
img088189.jpg,0,"[381, 226, 462, 548]"
img080728.jpg,0,"[0, 160, 1024, 607]"
img084255.jpg,0,"[138, 162, 576, 611]"
img084204.jpg,0,"[124, 406, 650, 604]"
img082080.jpg,0,"[36, 0, 896, 1024]"
img085104.jpg,0,"[404, 271, 542, 567]"
img086998.jpg,0,"[550, 278, 593, 587]"
img081974.jpg,0,"[474, 35, 1024, 1024]"
img081731.jpg,0,"[9, 176, 917, 979]"
img081684.jpg,0,"[0, 479, 1024, 785]"
img086848.jpg,0,"[234, 429, 632, 502]"
img082400.jpg,0,"[92, 282, 685, 460]"
img083067.jpg,0,"[239, 472, 1024, 702]"
img086520.jpg,0,"[430, 631, 750, 753]"
img085089.jpg,0,"[296, 401, 621, 728]"
img088925.jpg,0,"[471, 611, 817, 916]"
img083140.jpg,0,"[0, 462, 935, 812]"
img085892.jpg,0,"[471, 208, 542, 448]"
img082208.jpg,0,"[243, 335, 876, 526]"
img082237.jpg,0,"[138, 0, 612, 1024]"
img089773.jpg,0,"[518, 394, 625, 493]"
img080700.jpg,0,"[118, 297, 1024, 629]"
img084270.jpg,0,"[113, 337, 592, 492]"
img087861.jpg,0,"[376, 455, 438, 858]"
img084677.jpg,0,"[324, 260, 770, 690]"
img081092.jpg,0,"[0, 490, 940, 732]"
img088184.jpg,0,"[265, 220, 410, 520]"
img080967.jpg,0,"[71, 69, 683, 1024]"
img088637.jpg,0,"[430, 630, 852, 703]"
img088038.jpg,0,"[344, 325, 531, 457]"
img084928.jpg,0,"[56, 431, 665, 747]"
img088427.jpg,0,"[321, 572, 436, 743]"
img084273.jpg,0,"[366, 454, 607, 543]"
img086464.jpg,0,"[189, 555, 635, 782]"
img080551.jpg,0,"[503, 252, 901, 867]"
img081413.jpg,0,"[345, 127, 825, 744]"
img085550.jpg,0,"[550, 452, 718, 784]"
img087466.jpg,0,"[285, 546, 714, 680]"
img086713.jpg,0,"[269, 393, 759, 466]"
img088734.jpg,0,"[555, 527, 605, 761]"
img081193.jpg,0,"[0, 388, 1024, 1024]"
img088318.jpg,0,"[397, 100, 567, 505]"
img081933.jpg,0,"[0, 286, 1024, 838]"
img086455.jpg,0,"[536, 518, 787, 659]"
img088474.jpg,0,"[385, 343, 524, 664]"
img083448.jpg,0,"[254, 391, 585, 848]"
img081468.jpg,0,"[0, 470, 1024, 670]"
img080876.jpg,0,"[394, 0, 798, 1024]"
img083953.jpg,0,"[469, 408, 786, 504]"
img083904.jpg,0,"[0, 292, 693, 530]"
img082078.jpg,0,"[0, 479, 1024, 786]"
img082139.jpg,0,"[465, 135, 688, 983]"
img083123.jpg,0,"[305, 110, 605, 721]"
img085786.jpg,0,"[499, 352, 644, 493]"
img089092.jpg,0,"[244, 356, 595, 748]"
img083353.jpg,0,"[490, 201, 786, 647]"
img086740.jpg,0,"[279, 246, 448, 630]"
img082535.jpg,0,"[0, 336, 707, 659]"
img080283.jpg,0,"[0, 0, 1024, 387]"
img084011.jpg,0,"[427, 218, 793, 910]"
img081687.jpg,0,"[483, 139, 681, 1024]"
img083385.jpg,0,"[259, 303, 1024, 505]"
img089631.jpg,0,"[331, 580, 397, 754]"
img087194.jpg,0,"[439, 278, 592, 458]"
img087717.jpg,0,"[608, 327, 801, 666]"
img089275.jpg,0,"[790, 323, 883, 911]"
img083841.jpg,0,"[302, 389, 575, 907]"
img085721.jpg,0,"[362, 256, 789, 402]"
img082419.jpg,0,"[213, 344, 1024, 852]"
img083523.jpg,0,"[282, 102, 428, 961]"
img082285.jpg,0,"[230, 0, 447, 867]"
img083322.jpg,0,"[214, 489, 608, 709]"
img080261.jpg,0,"[0, 0, 600, 288]"
img087774.jpg,0,"[355, 315, 559, 484]"
img088597.jpg,0,"[186, 512, 662, 678]"
img086849.jpg,0,"[251, 327, 462, 389]"
img084399.jpg,0,"[514, 355, 768, 684]"
img084363.jpg,0,"[374, 313, 648, 987]"
img089533.jpg,0,"[388, 254, 467, 781]"
img080213.jpg,0,"[0, 0, 1024, 452]"
img081112.jpg,0,"[0, 219, 1024, 501]"
img080090.jpg,0,"[0, 94, 734, 1024]"
img085190.jpg,0,"[317, 254, 498, 521]"
img089090.jpg,0,"[448, 537, 884, 613]"
img081516.jpg,0,"[282, 0, 1024, 984]"
img081144.jpg,0,"[0, 344, 885, 525]"
img080464.jpg,0,"[0, 0, 1003, 637]"
img082160.jpg,0,"[422, 0, 594, 1024]"
img084397.jpg,0,"[214, 373, 696, 672]"
img089613.jpg,0,"[431, 275, 813, 331]"
img089279.jpg,0,"[256, 705, 756, 807]"
img082169.jpg,0,"[182, 0, 593, 1024]"
img081517.jpg,0,"[0, 247, 1024, 383]"
img089318.jpg,0,"[241, 158, 333, 819]"
img089289.jpg,0,"[277, 337, 511, 823]"
img081498.jpg,0,"[343, 19, 798, 843]"
img086837.jpg,0,"[417, 531, 817, 620]"
img080405.jpg,0,"[0, 408, 1024, 1024]"
img088943.jpg,0,"[494, 298, 547, 598]"
img083397.jpg,0,"[302, 360, 764, 670]"
img086190.jpg,0,"[361, 479, 439, 898]"
img083846.jpg,0,"[129, 308, 959, 515]"
img085947.jpg,0,"[515, 556, 857, 776]"
img087778.jpg,0,"[463, 358, 691, 621]"
img082200.jpg,0,"[346, 100, 813, 856]"
img082964.jpg,0,"[433, 153, 852, 1024]"
img084231.jpg,0,"[389, 251, 757, 820]"
img088214.jpg,0,"[458, 258, 500, 531]"
img082187.jpg,0,"[246, 0, 642, 1024]"
img083948.jpg,0,"[261, 541, 636, 675]"
img081123.jpg,0,"[367, 0, 848, 864]"
img084022.jpg,0,"[338, 456, 950, 572]"
img089319.jpg,0,"[653, 433, 698, 787]"
img088177.jpg,0,"[212, 622, 445, 753]"
img082279.jpg,0,"[466, 65, 978, 1024]"
img083105.jpg,0,"[384, 0, 656, 979]"
img084970.jpg,0,"[357, 472, 562, 780]"
img089692.jpg,0,"[553, 118, 732, 690]"
img088526.jpg,0,"[290, 140, 560, 520]"
img089257.jpg,0,"[203, 518, 517, 828]"
img086127.jpg,0,"[278, 296, 474, 469]"
img086824.jpg,0,"[573, 571, 771, 728]"
